,Date,variable,value
1,01/11/1970,Liwonde_dis,167
2,02/11/1970,Liwonde_dis,167
3,03/11/1970,Liwonde_dis,166
4,04/11/1970,Liwonde_dis,166
5,05/11/1970,Liwonde_dis,165
6,06/11/1970,Liwonde_dis,165
7,07/11/1970,Liwonde_dis,164
8,08/11/1970,Liwonde_dis,165
9,09/11/1970,Liwonde_dis,165
10,10/11/1970,Liwonde_dis,166
11,11/11/1970,Liwonde_dis,166
12,12/11/1970,Liwonde_dis,166
13,13/11/1970,Liwonde_dis,164
14,14/11/1970,Liwonde_dis,164
15,15/11/1970,Liwonde_dis,166
16,16/11/1970,Liwonde_dis,166
17,17/11/1970,Liwonde_dis,166
18,18/11/1970,Liwonde_dis,166
19,19/11/1970,Liwonde_dis,166
20,20/11/1970,Liwonde_dis,165
21,21/11/1970,Liwonde_dis,164
22,22/11/1970,Liwonde_dis,163
23,23/11/1970,Liwonde_dis,164
24,24/11/1970,Liwonde_dis,163
25,25/11/1970,Liwonde_dis,164
26,26/11/1970,Liwonde_dis,164
27,27/11/1970,Liwonde_dis,164
28,28/11/1970,Liwonde_dis,164
29,29/11/1970,Liwonde_dis,166
30,30/11/1970,Liwonde_dis,169
31,01/12/1970,Liwonde_dis,173
32,02/12/1970,Liwonde_dis,168
33,03/12/1970,Liwonde_dis,168
34,04/12/1970,Liwonde_dis,170
35,05/12/1970,Liwonde_dis,173
36,06/12/1970,Liwonde_dis,174
37,07/12/1970,Liwonde_dis,174
38,08/12/1970,Liwonde_dis,174
39,09/12/1970,Liwonde_dis,169
40,10/12/1970,Liwonde_dis,168
41,11/12/1970,Liwonde_dis,168
42,12/12/1970,Liwonde_dis,168
43,13/12/1970,Liwonde_dis,169
44,14/12/1970,Liwonde_dis,168
45,15/12/1970,Liwonde_dis,166
46,16/12/1970,Liwonde_dis,167
47,17/12/1970,Liwonde_dis,168
48,18/12/1970,Liwonde_dis,170
49,19/12/1970,Liwonde_dis,173
50,20/12/1970,Liwonde_dis,174
51,21/12/1970,Liwonde_dis,174
52,22/12/1970,Liwonde_dis,172
53,23/12/1970,Liwonde_dis,176
54,24/12/1970,Liwonde_dis,175
55,25/12/1970,Liwonde_dis,175
56,26/12/1970,Liwonde_dis,175
57,27/12/1970,Liwonde_dis,176
58,28/12/1970,Liwonde_dis,177
59,29/12/1970,Liwonde_dis,178
60,30/12/1970,Liwonde_dis,180
61,31/12/1970,Liwonde_dis,181
62,01/01/1971,Liwonde_dis,177
63,02/01/1971,Liwonde_dis,175
64,03/01/1971,Liwonde_dis,176
65,04/01/1971,Liwonde_dis,179
66,05/01/1971,Liwonde_dis,180
67,06/01/1971,Liwonde_dis,178
68,07/01/1971,Liwonde_dis,178
69,08/01/1971,Liwonde_dis,181
70,09/01/1971,Liwonde_dis,181
71,10/01/1971,Liwonde_dis,180
72,11/01/1971,Liwonde_dis,181
73,12/01/1971,Liwonde_dis,181
74,13/01/1971,Liwonde_dis,183
75,14/01/1971,Liwonde_dis,186
76,15/01/1971,Liwonde_dis,181
77,16/01/1971,Liwonde_dis,179
78,17/01/1971,Liwonde_dis,182
79,18/01/1971,Liwonde_dis,213
80,19/01/1971,Liwonde_dis,248
81,20/01/1971,Liwonde_dis,247
82,21/01/1971,Liwonde_dis,249
83,22/01/1971,Liwonde_dis,257
84,23/01/1971,Liwonde_dis,262
85,24/01/1971,Liwonde_dis,347
86,25/01/1971,Liwonde_dis,422
87,26/01/1971,Liwonde_dis,341
88,27/01/1971,Liwonde_dis,216
89,28/01/1971,Liwonde_dis,199
90,29/01/1971,Liwonde_dis,313
91,30/01/1971,Liwonde_dis,404
92,31/01/1971,Liwonde_dis,391
93,01/02/1971,Liwonde_dis,380
94,02/02/1971,Liwonde_dis,374
95,03/02/1971,Liwonde_dis,368
96,04/02/1971,Liwonde_dis,365
97,05/02/1971,Liwonde_dis,363
98,06/02/1971,Liwonde_dis,361
99,07/02/1971,Liwonde_dis,267
100,08/02/1971,Liwonde_dis,185
101,09/02/1971,Liwonde_dis,193
102,10/02/1971,Liwonde_dis,194
103,11/02/1971,Liwonde_dis,195
104,12/02/1971,Liwonde_dis,196
105,13/02/1971,Liwonde_dis,313
106,14/02/1971,Liwonde_dis,411
107,15/02/1971,Liwonde_dis,398
108,16/02/1971,Liwonde_dis,394
109,17/02/1971,Liwonde_dis,394
110,18/02/1971,Liwonde_dis,402
111,19/02/1971,Liwonde_dis,416
112,20/02/1971,Liwonde_dis,417
113,21/02/1971,Liwonde_dis,411
114,22/02/1971,Liwonde_dis,410
115,23/02/1971,Liwonde_dis,404
116,24/02/1971,Liwonde_dis,411
117,25/02/1971,Liwonde_dis,414
118,26/02/1971,Liwonde_dis,414
119,27/02/1971,Liwonde_dis,414
120,28/02/1971,Liwonde_dis,415
121,01/03/1971,Liwonde_dis,421
122,02/03/1971,Liwonde_dis,434
123,03/03/1971,Liwonde_dis,441
124,04/03/1971,Liwonde_dis,452
125,05/03/1971,Liwonde_dis,451
126,06/03/1971,Liwonde_dis,447
127,07/03/1971,Liwonde_dis,439
128,08/03/1971,Liwonde_dis,433
129,09/03/1971,Liwonde_dis,429
130,10/03/1971,Liwonde_dis,430
131,11/03/1971,Liwonde_dis,431
132,12/03/1971,Liwonde_dis,431
133,13/03/1971,Liwonde_dis,432
134,14/03/1971,Liwonde_dis,434
135,15/03/1971,Liwonde_dis,437
136,16/03/1971,Liwonde_dis,440
137,17/03/1971,Liwonde_dis,441
138,18/03/1971,Liwonde_dis,441
139,19/03/1971,Liwonde_dis,447
140,20/03/1971,Liwonde_dis,449
141,21/03/1971,Liwonde_dis,450
142,22/03/1971,Liwonde_dis,451
143,23/03/1971,Liwonde_dis,450
144,24/03/1971,Liwonde_dis,448
145,25/03/1971,Liwonde_dis,447
146,26/03/1971,Liwonde_dis,447
147,27/03/1971,Liwonde_dis,446
148,28/03/1971,Liwonde_dis,447
149,29/03/1971,Liwonde_dis,447
150,30/03/1971,Liwonde_dis,447
151,31/03/1971,Liwonde_dis,446
152,01/04/1971,Liwonde_dis,446
153,02/04/1971,Liwonde_dis,449
154,03/04/1971,Liwonde_dis,451
155,04/04/1971,Liwonde_dis,455
156,05/04/1971,Liwonde_dis,457
157,06/04/1971,Liwonde_dis,460
158,07/04/1971,Liwonde_dis,463
159,08/04/1971,Liwonde_dis,464
160,09/04/1971,Liwonde_dis,466
161,10/04/1971,Liwonde_dis,468
162,11/04/1971,Liwonde_dis,469
163,12/04/1971,Liwonde_dis,470
164,13/04/1971,Liwonde_dis,470
165,14/04/1971,Liwonde_dis,468
166,15/04/1971,Liwonde_dis,466
167,16/04/1971,Liwonde_dis,466
168,17/04/1971,Liwonde_dis,466
169,18/04/1971,Liwonde_dis,466
170,19/04/1971,Liwonde_dis,466
171,20/04/1971,Liwonde_dis,467
172,21/04/1971,Liwonde_dis,467
173,22/04/1971,Liwonde_dis,466
174,23/04/1971,Liwonde_dis,466
175,24/04/1971,Liwonde_dis,467
176,25/04/1971,Liwonde_dis,470
177,26/04/1971,Liwonde_dis,476
178,27/04/1971,Liwonde_dis,479
179,28/04/1971,Liwonde_dis,479
180,29/04/1971,Liwonde_dis,479
181,30/04/1971,Liwonde_dis,477
182,01/05/1971,Liwonde_dis,477
183,02/05/1971,Liwonde_dis,479
184,03/05/1971,Liwonde_dis,480
185,04/05/1971,Liwonde_dis,480
186,05/05/1971,Liwonde_dis,480
187,06/05/1971,Liwonde_dis,480
188,07/05/1971,Liwonde_dis,478
189,08/05/1971,Liwonde_dis,476
190,09/05/1971,Liwonde_dis,474
191,10/05/1971,Liwonde_dis,474
192,11/05/1971,Liwonde_dis,473
193,12/05/1971,Liwonde_dis,474
194,13/05/1971,Liwonde_dis,474
195,14/05/1971,Liwonde_dis,476
196,15/05/1971,Liwonde_dis,476
197,16/05/1971,Liwonde_dis,476
198,17/05/1971,Liwonde_dis,470
199,18/05/1971,Liwonde_dis,460
200,19/05/1971,Liwonde_dis,459
201,20/05/1971,Liwonde_dis,459
202,21/05/1971,Liwonde_dis,461
203,22/05/1971,Liwonde_dis,458
204,23/05/1971,Liwonde_dis,454
205,24/05/1971,Liwonde_dis,454
206,25/05/1971,Liwonde_dis,454
207,26/05/1971,Liwonde_dis,453
208,27/05/1971,Liwonde_dis,452
209,28/05/1971,Liwonde_dis,450
210,29/05/1971,Liwonde_dis,449
211,30/05/1971,Liwonde_dis,448
212,31/05/1971,Liwonde_dis,446
213,01/06/1971,Liwonde_dis,445
214,02/06/1971,Liwonde_dis,442
215,03/06/1971,Liwonde_dis,440
216,04/06/1971,Liwonde_dis,437
217,05/06/1971,Liwonde_dis,435
218,06/06/1971,Liwonde_dis,433
219,07/06/1971,Liwonde_dis,431
220,08/06/1971,Liwonde_dis,430
221,09/06/1971,Liwonde_dis,430
222,10/06/1971,Liwonde_dis,428
223,11/06/1971,Liwonde_dis,425
224,12/06/1971,Liwonde_dis,424
225,13/06/1971,Liwonde_dis,423
226,14/06/1971,Liwonde_dis,424
227,15/06/1971,Liwonde_dis,425
228,16/06/1971,Liwonde_dis,426
229,17/06/1971,Liwonde_dis,425
230,18/06/1971,Liwonde_dis,423
231,19/06/1971,Liwonde_dis,419
232,20/06/1971,Liwonde_dis,417
233,21/06/1971,Liwonde_dis,414
234,22/06/1971,Liwonde_dis,413
235,23/06/1971,Liwonde_dis,413
236,24/06/1971,Liwonde_dis,413
237,25/06/1971,Liwonde_dis,413
238,26/06/1971,Liwonde_dis,412
239,27/06/1971,Liwonde_dis,408
240,28/06/1971,Liwonde_dis,406
241,29/06/1971,Liwonde_dis,405
242,30/06/1971,Liwonde_dis,404
243,01/07/1971,Liwonde_dis,404
244,02/07/1971,Liwonde_dis,404
245,03/07/1971,Liwonde_dis,404
246,04/07/1971,Liwonde_dis,404
247,05/07/1971,Liwonde_dis,404
248,06/07/1971,Liwonde_dis,402
249,07/07/1971,Liwonde_dis,400
250,08/07/1971,Liwonde_dis,399
251,09/07/1971,Liwonde_dis,398
252,10/07/1971,Liwonde_dis,396
253,11/07/1971,Liwonde_dis,401
254,12/07/1971,Liwonde_dis,401
255,13/07/1971,Liwonde_dis,397
256,14/07/1971,Liwonde_dis,396
257,15/07/1971,Liwonde_dis,394
258,16/07/1971,Liwonde_dis,393
259,17/07/1971,Liwonde_dis,393
260,18/07/1971,Liwonde_dis,393
261,19/07/1971,Liwonde_dis,389
262,20/07/1971,Liwonde_dis,385
263,21/07/1971,Liwonde_dis,383
264,22/07/1971,Liwonde_dis,383
265,23/07/1971,Liwonde_dis,382
266,24/07/1971,Liwonde_dis,380
267,25/07/1971,Liwonde_dis,380
268,26/07/1971,Liwonde_dis,378
269,27/07/1971,Liwonde_dis,377
270,28/07/1971,Liwonde_dis,376
271,29/07/1971,Liwonde_dis,375
272,30/07/1971,Liwonde_dis,376
273,31/07/1971,Liwonde_dis,378
274,01/08/1971,Liwonde_dis,379
275,02/08/1971,Liwonde_dis,379
276,03/08/1971,Liwonde_dis,380
277,04/08/1971,Liwonde_dis,381
278,05/08/1971,Liwonde_dis,381
279,06/08/1971,Liwonde_dis,380
280,07/08/1971,Liwonde_dis,381
281,08/08/1971,Liwonde_dis,381
282,09/08/1971,Liwonde_dis,379
283,10/08/1971,Liwonde_dis,377
284,11/08/1971,Liwonde_dis,374
285,12/08/1971,Liwonde_dis,371
286,13/08/1971,Liwonde_dis,368
287,14/08/1971,Liwonde_dis,364
288,15/08/1971,Liwonde_dis,362
289,16/08/1971,Liwonde_dis,362
290,17/08/1971,Liwonde_dis,362
291,18/08/1971,Liwonde_dis,362
292,19/08/1971,Liwonde_dis,361
293,20/08/1971,Liwonde_dis,362
294,21/08/1971,Liwonde_dis,363
295,22/08/1971,Liwonde_dis,362
296,23/08/1971,Liwonde_dis,362
297,24/08/1971,Liwonde_dis,363
298,25/08/1971,Liwonde_dis,364
299,26/08/1971,Liwonde_dis,364
300,27/08/1971,Liwonde_dis,360
301,28/08/1971,Liwonde_dis,357
302,29/08/1971,Liwonde_dis,353
303,30/08/1971,Liwonde_dis,353
304,31/08/1971,Liwonde_dis,353
305,01/09/1971,Liwonde_dis,353
306,02/09/1971,Liwonde_dis,353
307,03/09/1971,Liwonde_dis,352
308,04/09/1971,Liwonde_dis,353
309,05/09/1971,Liwonde_dis,352
310,06/09/1971,Liwonde_dis,353
311,07/09/1971,Liwonde_dis,352
312,08/09/1971,Liwonde_dis,351
313,09/09/1971,Liwonde_dis,350
314,10/09/1971,Liwonde_dis,345
315,11/09/1971,Liwonde_dis,341
316,12/09/1971,Liwonde_dis,340
317,13/09/1971,Liwonde_dis,339
318,14/09/1971,Liwonde_dis,340
319,15/09/1971,Liwonde_dis,340
320,16/09/1971,Liwonde_dis,340
321,17/09/1971,Liwonde_dis,342
322,18/09/1971,Liwonde_dis,337
323,19/09/1971,Liwonde_dis,335
324,20/09/1971,Liwonde_dis,336
325,21/09/1971,Liwonde_dis,336
326,22/09/1971,Liwonde_dis,336
327,23/09/1971,Liwonde_dis,333
328,24/09/1971,Liwonde_dis,330
329,25/09/1971,Liwonde_dis,328
330,26/09/1971,Liwonde_dis,327
331,27/09/1971,Liwonde_dis,327
332,28/09/1971,Liwonde_dis,328
333,29/09/1971,Liwonde_dis,330
334,30/09/1971,Liwonde_dis,331
335,01/10/1971,Liwonde_dis,330
336,02/10/1971,Liwonde_dis,328
337,03/10/1971,Liwonde_dis,327
338,04/10/1971,Liwonde_dis,328
339,05/10/1971,Liwonde_dis,329
340,06/10/1971,Liwonde_dis,328
341,07/10/1971,Liwonde_dis,326
342,08/10/1971,Liwonde_dis,327
343,09/10/1971,Liwonde_dis,328
344,10/10/1971,Liwonde_dis,330
345,11/10/1971,Liwonde_dis,330
346,12/10/1971,Liwonde_dis,329
347,13/10/1971,Liwonde_dis,264
348,14/10/1971,Liwonde_dis,174
349,15/10/1971,Liwonde_dis,150
350,16/10/1971,Liwonde_dis,152
351,17/10/1971,Liwonde_dis,152
352,18/10/1971,Liwonde_dis,151
353,19/10/1971,Liwonde_dis,150
354,20/10/1971,Liwonde_dis,267
355,21/10/1971,Liwonde_dis,344
356,22/10/1971,Liwonde_dis,328
357,23/10/1971,Liwonde_dis,323
358,24/10/1971,Liwonde_dis,319
359,25/10/1971,Liwonde_dis,313
360,26/10/1971,Liwonde_dis,308
361,27/10/1971,Liwonde_dis,306
362,28/10/1971,Liwonde_dis,304
363,29/10/1971,Liwonde_dis,304
364,30/10/1971,Liwonde_dis,304
365,31/10/1971,Liwonde_dis,304
366,01/11/1971,Liwonde_dis,304
367,02/11/1971,Liwonde_dis,305
368,03/11/1971,Liwonde_dis,305
369,04/11/1971,Liwonde_dis,302
370,05/11/1971,Liwonde_dis,301
371,06/11/1971,Liwonde_dis,300
372,07/11/1971,Liwonde_dis,300
373,08/11/1971,Liwonde_dis,300
374,09/11/1971,Liwonde_dis,299
375,10/11/1971,Liwonde_dis,295
376,11/11/1971,Liwonde_dis,296
377,12/11/1971,Liwonde_dis,297
378,13/11/1971,Liwonde_dis,298
379,14/11/1971,Liwonde_dis,296
380,15/11/1971,Liwonde_dis,297
381,16/11/1971,Liwonde_dis,298
382,17/11/1971,Liwonde_dis,296
383,18/11/1971,Liwonde_dis,295
384,19/11/1971,Liwonde_dis,295
385,20/11/1971,Liwonde_dis,296
386,21/11/1971,Liwonde_dis,296
387,22/11/1971,Liwonde_dis,294
388,23/11/1971,Liwonde_dis,289
389,24/11/1971,Liwonde_dis,285
390,25/11/1971,Liwonde_dis,285
391,26/11/1971,Liwonde_dis,285
392,27/11/1971,Liwonde_dis,286
393,28/11/1971,Liwonde_dis,289
394,29/11/1971,Liwonde_dis,292
395,30/11/1971,Liwonde_dis,293
396,01/12/1971,Liwonde_dis,294
397,02/12/1971,Liwonde_dis,295
398,03/12/1971,Liwonde_dis,296
399,04/12/1971,Liwonde_dis,297
400,05/12/1971,Liwonde_dis,298
401,06/12/1971,Liwonde_dis,297
402,07/12/1971,Liwonde_dis,296
403,08/12/1971,Liwonde_dis,294
404,09/12/1971,Liwonde_dis,294
405,10/12/1971,Liwonde_dis,294
406,11/12/1971,Liwonde_dis,294
407,12/12/1971,Liwonde_dis,294
408,13/12/1971,Liwonde_dis,294
409,14/12/1971,Liwonde_dis,295
410,15/12/1971,Liwonde_dis,301
411,16/12/1971,Liwonde_dis,316
412,17/12/1971,Liwonde_dis,320
413,18/12/1971,Liwonde_dis,304
414,19/12/1971,Liwonde_dis,294
415,20/12/1971,Liwonde_dis,292
416,21/12/1971,Liwonde_dis,296
417,22/12/1971,Liwonde_dis,299
418,23/12/1971,Liwonde_dis,298
419,24/12/1971,Liwonde_dis,300
420,25/12/1971,Liwonde_dis,300
421,26/12/1971,Liwonde_dis,300
422,27/12/1971,Liwonde_dis,300
423,28/12/1971,Liwonde_dis,302
424,29/12/1971,Liwonde_dis,304
425,30/12/1971,Liwonde_dis,305
426,31/12/1971,Liwonde_dis,305
427,01/01/1972,Liwonde_dis,305
428,02/01/1972,Liwonde_dis,306
429,03/01/1972,Liwonde_dis,308
430,04/01/1972,Liwonde_dis,310
431,05/01/1972,Liwonde_dis,308
432,06/01/1972,Liwonde_dis,312
433,07/01/1972,Liwonde_dis,319
434,08/01/1972,Liwonde_dis,320
435,09/01/1972,Liwonde_dis,320
436,10/01/1972,Liwonde_dis,320
437,11/01/1972,Liwonde_dis,322
438,12/01/1972,Liwonde_dis,326
439,13/01/1972,Liwonde_dis,331
440,14/01/1972,Liwonde_dis,326
441,15/01/1972,Liwonde_dis,329
442,16/01/1972,Liwonde_dis,339
443,17/01/1972,Liwonde_dis,340
444,18/01/1972,Liwonde_dis,340
445,19/01/1972,Liwonde_dis,341
446,20/01/1972,Liwonde_dis,339
447,21/01/1972,Liwonde_dis,336
448,22/01/1972,Liwonde_dis,332
449,23/01/1972,Liwonde_dis,334
450,24/01/1972,Liwonde_dis,338
451,25/01/1972,Liwonde_dis,340
452,26/01/1972,Liwonde_dis,340
453,27/01/1972,Liwonde_dis,340
454,28/01/1972,Liwonde_dis,341
455,29/01/1972,Liwonde_dis,371
456,30/01/1972,Liwonde_dis,381
457,31/01/1972,Liwonde_dis,385
458,01/02/1972,Liwonde_dis,376
459,02/02/1972,Liwonde_dis,367
460,03/02/1972,Liwonde_dis,365
461,04/02/1972,Liwonde_dis,363
462,05/02/1972,Liwonde_dis,358
463,06/02/1972,Liwonde_dis,356
464,07/02/1972,Liwonde_dis,352
465,08/02/1972,Liwonde_dis,351
466,09/02/1972,Liwonde_dis,350
467,10/02/1972,Liwonde_dis,348
468,11/02/1972,Liwonde_dis,340
469,12/02/1972,Liwonde_dis,335
470,13/02/1972,Liwonde_dis,334
471,14/02/1972,Liwonde_dis,333
472,15/02/1972,Liwonde_dis,334
473,16/02/1972,Liwonde_dis,336
474,17/02/1972,Liwonde_dis,340
475,18/02/1972,Liwonde_dis,343
476,19/02/1972,Liwonde_dis,348
477,20/02/1972,Liwonde_dis,350
478,21/02/1972,Liwonde_dis,349
479,22/02/1972,Liwonde_dis,353
480,23/02/1972,Liwonde_dis,357
481,24/02/1972,Liwonde_dis,364
482,25/02/1972,Liwonde_dis,368
483,26/02/1972,Liwonde_dis,373
484,27/02/1972,Liwonde_dis,365
485,28/02/1972,Liwonde_dis,368
486,29/02/1972,Liwonde_dis,369
487,01/03/1972,Liwonde_dis,365
488,02/03/1972,Liwonde_dis,356
489,03/03/1972,Liwonde_dis,353
490,04/03/1972,Liwonde_dis,353
491,05/03/1972,Liwonde_dis,353
492,06/03/1972,Liwonde_dis,357
493,07/03/1972,Liwonde_dis,361
494,08/03/1972,Liwonde_dis,368
495,09/03/1972,Liwonde_dis,366
496,10/03/1972,Liwonde_dis,361
497,11/03/1972,Liwonde_dis,361
498,12/03/1972,Liwonde_dis,359
499,13/03/1972,Liwonde_dis,358
500,14/03/1972,Liwonde_dis,357
501,15/03/1972,Liwonde_dis,357
502,16/03/1972,Liwonde_dis,357
503,17/03/1972,Liwonde_dis,359
504,18/03/1972,Liwonde_dis,359
505,19/03/1972,Liwonde_dis,360
506,20/03/1972,Liwonde_dis,360
507,21/03/1972,Liwonde_dis,360
508,22/03/1972,Liwonde_dis,360
509,23/03/1972,Liwonde_dis,360
510,24/03/1972,Liwonde_dis,360
511,25/03/1972,Liwonde_dis,364
512,26/03/1972,Liwonde_dis,365
513,27/03/1972,Liwonde_dis,368
514,28/03/1972,Liwonde_dis,365
515,29/03/1972,Liwonde_dis,363
516,30/03/1972,Liwonde_dis,365
517,31/03/1972,Liwonde_dis,367
518,01/04/1972,Liwonde_dis,369
519,02/04/1972,Liwonde_dis,369
520,03/04/1972,Liwonde_dis,369
521,04/04/1972,Liwonde_dis,369
522,05/04/1972,Liwonde_dis,368
523,06/04/1972,Liwonde_dis,365
524,07/04/1972,Liwonde_dis,363
525,08/04/1972,Liwonde_dis,363
526,09/04/1972,Liwonde_dis,362
527,10/04/1972,Liwonde_dis,361
528,11/04/1972,Liwonde_dis,361
529,12/04/1972,Liwonde_dis,362
530,13/04/1972,Liwonde_dis,363
531,14/04/1972,Liwonde_dis,364
532,15/04/1972,Liwonde_dis,368
533,16/04/1972,Liwonde_dis,371
534,17/04/1972,Liwonde_dis,371
535,18/04/1972,Liwonde_dis,371
536,19/04/1972,Liwonde_dis,371
537,20/04/1972,Liwonde_dis,371
538,21/04/1972,Liwonde_dis,371
539,22/04/1972,Liwonde_dis,373
540,23/04/1972,Liwonde_dis,374
541,24/04/1972,Liwonde_dis,375
542,25/04/1972,Liwonde_dis,379
543,26/04/1972,Liwonde_dis,381
544,27/04/1972,Liwonde_dis,385
545,28/04/1972,Liwonde_dis,386
546,29/04/1972,Liwonde_dis,387
547,30/04/1972,Liwonde_dis,389
548,01/05/1972,Liwonde_dis,391
549,02/05/1972,Liwonde_dis,392
550,03/05/1972,Liwonde_dis,390
551,04/05/1972,Liwonde_dis,385
552,05/05/1972,Liwonde_dis,383
553,06/05/1972,Liwonde_dis,382
554,07/05/1972,Liwonde_dis,383
555,08/05/1972,Liwonde_dis,383
556,09/05/1972,Liwonde_dis,383
557,10/05/1972,Liwonde_dis,383
558,11/05/1972,Liwonde_dis,383
559,12/05/1972,Liwonde_dis,383
560,13/05/1972,Liwonde_dis,379
561,14/05/1972,Liwonde_dis,373
562,15/05/1972,Liwonde_dis,370
563,16/05/1972,Liwonde_dis,369
564,17/05/1972,Liwonde_dis,296
565,18/05/1972,Liwonde_dis,188
566,19/05/1972,Liwonde_dis,157
567,20/05/1972,Liwonde_dis,158
568,21/05/1972,Liwonde_dis,158
569,22/05/1972,Liwonde_dis,159
570,23/05/1972,Liwonde_dis,159
571,24/05/1972,Liwonde_dis,161
572,25/05/1972,Liwonde_dis,161
573,26/05/1972,Liwonde_dis,161
574,27/05/1972,Liwonde_dis,160
575,28/05/1972,Liwonde_dis,160
576,29/05/1972,Liwonde_dis,161
577,30/05/1972,Liwonde_dis,161
578,31/05/1972,Liwonde_dis,160
579,01/06/1972,Liwonde_dis,160
580,02/06/1972,Liwonde_dis,161
581,03/06/1972,Liwonde_dis,160
582,04/06/1972,Liwonde_dis,159
583,05/06/1972,Liwonde_dis,159
584,06/06/1972,Liwonde_dis,160
585,07/06/1972,Liwonde_dis,160
586,08/06/1972,Liwonde_dis,159
587,09/06/1972,Liwonde_dis,160
588,10/06/1972,Liwonde_dis,160
589,11/06/1972,Liwonde_dis,160
590,12/06/1972,Liwonde_dis,161
591,13/06/1972,Liwonde_dis,161
592,14/06/1972,Liwonde_dis,161
593,15/06/1972,Liwonde_dis,161
594,16/06/1972,Liwonde_dis,160
595,17/06/1972,Liwonde_dis,160
596,18/06/1972,Liwonde_dis,160
597,19/06/1972,Liwonde_dis,160
598,20/06/1972,Liwonde_dis,159
599,21/06/1972,Liwonde_dis,159
600,22/06/1972,Liwonde_dis,160
601,23/06/1972,Liwonde_dis,159
602,24/06/1972,Liwonde_dis,160
603,25/06/1972,Liwonde_dis,160
604,26/06/1972,Liwonde_dis,158
605,27/06/1972,Liwonde_dis,156
606,28/06/1972,Liwonde_dis,155
607,29/06/1972,Liwonde_dis,155
608,30/06/1972,Liwonde_dis,155
609,01/07/1972,Liwonde_dis,155
610,02/07/1972,Liwonde_dis,155
611,03/07/1972,Liwonde_dis,155
612,04/07/1972,Liwonde_dis,155
613,05/07/1972,Liwonde_dis,155
614,06/07/1972,Liwonde_dis,155
615,07/07/1972,Liwonde_dis,155
616,08/07/1972,Liwonde_dis,156
617,09/07/1972,Liwonde_dis,156
618,10/07/1972,Liwonde_dis,156
619,11/07/1972,Liwonde_dis,156
620,12/07/1972,Liwonde_dis,156
621,13/07/1972,Liwonde_dis,155
622,14/07/1972,Liwonde_dis,155
623,15/07/1972,Liwonde_dis,155
624,16/07/1972,Liwonde_dis,155
625,17/07/1972,Liwonde_dis,154
626,18/07/1972,Liwonde_dis,154
627,19/07/1972,Liwonde_dis,154
628,20/07/1972,Liwonde_dis,154
629,21/07/1972,Liwonde_dis,154
630,22/07/1972,Liwonde_dis,154
631,23/07/1972,Liwonde_dis,154
632,24/07/1972,Liwonde_dis,154
633,25/07/1972,Liwonde_dis,154
634,26/07/1972,Liwonde_dis,154
635,27/07/1972,Liwonde_dis,154
636,28/07/1972,Liwonde_dis,154
637,29/07/1972,Liwonde_dis,153
638,30/07/1972,Liwonde_dis,153
639,31/07/1972,Liwonde_dis,153
640,01/08/1972,Liwonde_dis,153
641,02/08/1972,Liwonde_dis,153
642,03/08/1972,Liwonde_dis,153
643,04/08/1972,Liwonde_dis,153
644,05/08/1972,Liwonde_dis,152
645,06/08/1972,Liwonde_dis,152
646,07/08/1972,Liwonde_dis,151
647,08/08/1972,Liwonde_dis,150
648,09/08/1972,Liwonde_dis,150
649,10/08/1972,Liwonde_dis,151
650,11/08/1972,Liwonde_dis,151
651,12/08/1972,Liwonde_dis,151
652,13/08/1972,Liwonde_dis,150
653,14/08/1972,Liwonde_dis,150
654,15/08/1972,Liwonde_dis,150
655,16/08/1972,Liwonde_dis,150
656,17/08/1972,Liwonde_dis,150
657,18/08/1972,Liwonde_dis,150
658,19/08/1972,Liwonde_dis,150
659,20/08/1972,Liwonde_dis,150
660,21/08/1972,Liwonde_dis,150
661,22/08/1972,Liwonde_dis,147
662,23/08/1972,Liwonde_dis,146
663,24/08/1972,Liwonde_dis,145
664,25/08/1972,Liwonde_dis,143
665,26/08/1972,Liwonde_dis,143
666,27/08/1972,Liwonde_dis,143
667,28/08/1972,Liwonde_dis,141
668,29/08/1972,Liwonde_dis,139
669,30/08/1972,Liwonde_dis,139
670,31/08/1972,Liwonde_dis,141
671,01/09/1972,Liwonde_dis,159
672,02/09/1972,Liwonde_dis,158
673,03/09/1972,Liwonde_dis,158
674,04/09/1972,Liwonde_dis,158
675,05/09/1972,Liwonde_dis,157
676,06/09/1972,Liwonde_dis,155
677,07/09/1972,Liwonde_dis,155
678,08/09/1972,Liwonde_dis,156
679,09/09/1972,Liwonde_dis,155
680,10/09/1972,Liwonde_dis,155
681,11/09/1972,Liwonde_dis,154
682,12/09/1972,Liwonde_dis,154
683,13/09/1972,Liwonde_dis,153
684,14/09/1972,Liwonde_dis,153
685,15/09/1972,Liwonde_dis,152
686,16/09/1972,Liwonde_dis,151
687,17/09/1972,Liwonde_dis,151
688,18/09/1972,Liwonde_dis,152
689,19/09/1972,Liwonde_dis,152
690,20/09/1972,Liwonde_dis,150
691,21/09/1972,Liwonde_dis,150
692,22/09/1972,Liwonde_dis,150
693,23/09/1972,Liwonde_dis,150
694,24/09/1972,Liwonde_dis,151
695,25/09/1972,Liwonde_dis,153
696,26/09/1972,Liwonde_dis,153
697,27/09/1972,Liwonde_dis,153
698,28/09/1972,Liwonde_dis,153
699,29/09/1972,Liwonde_dis,153
